id,name,address,location_id,latitude,longitude,stars,rating,reviews_count,min_price,distance_to_center,property_type,photos_count,amenities,badges,popularity,popularity2,trending_speed,weights,district_name,nearest_airport,nearest_metro_station,nearest_train_station,nearest_beach
1900752999,"Отель ""VOX Hotel""","Лиговский проспект, 29А","Санкт-Петербург, Россия",59.93362,30.36201,3,8.9,404,27,3123,HOTEL,24,"['Wi-Fi в лобби', 'Сейф', 'Ресепшн 24 часа', 'Wi-fi в комнатах', 'Фен', 'Помощь малоподвижным людям', 'Ресторан/кафе', 'Можно с животными', 'Телевизор', 'Прачечная', 'Кондиционер']",modern,69021,367,0.0,2.1071405,Санкт-Петербург - Центральный район,14494.0,247.0,482.0,2960.0
715455,Гостиница Сокол,Чапаевский переулок 12,"Москва, Россия",55.7982,37.51816,3,8.6,3698,27,8079,HOTEL,24,"['Ресторан/кафе', 'Телевизор', 'Wi-Fi в лобби', 'Сейф', 'Можно с животными', 'Кондиционер', 'Фен', 'Спа', 'Парковка', 'Прачечная', 'Бассейн', 'Ресепшн 24 часа', 'Wi-fi в комнатах']","comfort, quiet",69020,619,0.82,2.1021802,Москва - Центральный округ,19739.0,789.0,4388.0,4028.0
333474,"Мини-Отель ""Пио"" на Моховой","Моховая ул., д. 39","Санкт-Петербург, Россия",59.93963,30.34484,3,8.8,331,25,1953,HOTEL,24,"['Wi-Fi в лобби', 'Wi-fi в комнатах', 'Фен', 'Сейф', 'Ресепшн 24 часа', 'Парковка', 'Телевизор', 'Прачечная']","friendly, city",69018,97,0.0,2.1043472,Санкт-Петербург - Центральный район,14989.0,884.0,1457.0,1795.0
1900302646,Imperial Sun,ул. Ленина 158 4 этаж,"Геленджик, Россия",44.8745,37.32697,3,9.5,0,33,1810,HOTEL,23,"['Кондиционер', 'Wi-Fi в лобби', 'Фен', 'Общая ванна']",,69017,22,0.0,2.1042683,Неизвестный район,2949.0,,,2411.0
1900408218,Отель БАГРАТИОН,"Синопская набережная, 66","Санкт-Петербург, Россия",59.9361,30.39382,4,9.1,0,34,4582,HOTEL,24,"['Можно с животными', 'Прачечная', 'Кондиционер', 'Ресепшн 24 часа', 'Фен', 'Сейф', 'Помощь малоподвижным людям', 'Ресторан/кафе', 'Парковка', 'Телевизор', 'Wi-Fi в лобби']",,69016,210,0.0,2.060032,Санкт-Петербург - Центральный район,15224.0,1288.0,1979.0,4457.0
1506150860,Отель Золотой Век,Набережная реки Фонтанки дом 97,"Санкт-Петербург, Россия",59.92379,30.32213,4,8.7,623,32,2936,HOTEL,24,"['Парковка', 'Можно с животными', 'Прачечная', 'Сейф', 'Ресепшн 24 часа', 'Ресторан/кафе', 'Телевизор', 'Кондиционер', 'Wi-Fi в лобби']",view,69015,124,1.62,1.896777,Санкт-Петербург - Центральный район,13111.0,334.0,2250.0,2704.0
1914164148,Апарт-отель ARTSTUDIO Moskovsky,"Заозерная улица 3, корпус 3","Санкт-Петербург, Россия",59.9066,30.32266,3,9.5,0,23,4846,HOTEL,24,"['Ресторан/кафе', 'Парковка', 'Можно с животными', 'Телевизор', 'Прачечная', 'Ресепшн 24 часа']",,69014,306,0.0,2.101962,Санкт-Петербург - Центральный район,11205.0,289.0,1317.0,4608.0
1909575988,Отель Голд Инн у Мариинского Театра,25А Ulitsa Soyuza Pechatnikov,"Санкт-Петербург, Россия",59.92275,30.28649,3,9.1,0,18,3473,HOTEL,24,"['Можно с животными', 'Прачечная', 'Wi-Fi в лобби', 'Сейф']",,69012,28,0.0,2.0987809,Санкт-Петербург - Центральный район,13029.0,1818.0,1880.0,3128.0
333621,Гостиница Измайлово Гамма Дельта,"Измайловское шоссе 71, корп. 4 Г-Д","Москва, Россия",55.792065,37.74875,3,8.7,9094,31,9364,HOTEL,24,"['Помощь малоподвижным людям', 'Спа', 'Wi-Fi в лобби', 'Телевизор', 'Фен', 'Сейф', 'Ресторан/кафе', 'Прачечная', 'Спортзал', 'Можно с животными', 'Кондиционер', 'Бассейн', 'Ресепшн 24 часа', 'Парковка']","metro, transport, city, view",69011,4246,0.14,2.098291,Москва - Центральный округ,28367.0,406.0,1468.0,
1910673832,Бутик-отель Фея,ulitsa Vladimirskaya 42а,"Геленджик, Россия",44.89062,37.31866,3,9.1,0,27,124,HOTEL,24,"['Телевизор', 'Кондиционер', 'Wi-Fi в лобби', 'Фен', 'Сейф', 'Ресепшн 24 часа', 'Ресторан/кафе', 'Парковка', 'Прачечная']",,69010,8,0.0,2.0973432,Неизвестный район,1054.0,,,877.0
28566528,Апарт-отель Вертикаль,"Московский проспект 73, корпус 3, литера А","Санкт-Петербург, Россия",59.903477,30.318361,3,8.8,2802,34,5184,APARTHOTEL,24,"['Спортзал', 'Wi-Fi в лобби', 'Помощь малоподвижным людям', 'Спа', 'Ресторан/кафе', 'Парковка', 'Можно с животными', 'Сейф', 'Ресепшн 24 часа', 'Телевизор', 'Прачечная', 'Фен']","metro, transport, city",69008,448,0.51,2.0660617,Санкт-Петербург - Центральный район,10843.0,304.0,1148.0,4940.0
1900567930,Отель Паллада,"6-я Красноармейская улица, д.20, Санкт-Петербург","Санкт-Петербург, Россия",59.91221,30.31164,3,9.0,0,17,4219,HOTEL,24,"['Ресепшн 24 часа', 'Телевизор', 'Прачечная', 'Кондиционер', 'Wi-Fi в лобби', 'Фен', 'Сейф']",,69007,139,0.0,2.14697,Санкт-Петербург - Центральный район,11802.0,610.0,906.0,3956.0
1900764230,Амиго Академиа,ул. Казанская 8-10,"Санкт-Петербург, Россия",59.932735,30.322208,3,8.8,157,21,1948,HOTEL,24,"['Wi-Fi в лобби', 'Сейф', 'Ресепшн 24 часа', 'Можно с животными', 'Телевизор', 'Прачечная', 'Кондиционер']","modern, sightseeing",69006,82,0.0,2.0662835,Санкт-Петербург - Центральный район,14104.0,402.0,2193.0,1724.0
1898565269,Апарт-отель Port Inn,"Большой проспект Васильевского острова, д.84 А, Санкт-Петербург","Санкт-Петербург, Россия",59.92976,30.25374,3,9.2,0,46,4178,HOTEL,24,"['Ресепшн 24 часа', 'Парковка', 'Телевизор', 'Прачечная', 'Кондиционер', 'Wi-Fi в лобби', 'Фен', 'Сейф']",,69005,109,0.0,2.001212,Санкт-Петербург - Центральный район,14085.0,1969.0,3570.0,3819.0
333438,Отель «Кристофф»,Загородный проспект 9,"Санкт-Петербург, Россия",59.92677,30.3437,3,8.7,1427,28,2997,HOTEL,24,"['Ресторан/кафе', 'Прачечная', 'Кондиционер', 'Фен', 'Парковка', 'Телевизор', 'Wi-Fi в лобби', 'Сейф', 'Ресепшн 24 часа']","comfort, business, metro, transport, city",69004,199,1.23,2.0835996,Санкт-Петербург - Центральный район,13564.0,210.0,1003.0,2792.0
1907338132,Отель Маргарита,Средняя Подъяческая улица 14,"Санкт-Петербург, Россия",59.92518,30.30402,3,9.1,0,32,2854,HOTEL,24,"['Телевизор', 'Кондиционер', 'Фен', 'Сейф', 'Ресторан/кафе', 'Парковка', 'Прачечная', 'Wi-Fi в лобби', 'Ресепшн 24 часа']",,69003,336,0.0,2.0495613,Санкт-Петербург - Центральный район,13245.0,806.0,2034.0,2554.0
1536112101,Мини-Отель LiKi Loft,Улица Кирочная 11,"Санкт-Петербург, Россия",59.943764,30.35488,3,8.8,22,21,2245,HOTEL,24,"['Парковка', 'Кондиционер', 'Wi-Fi в лобби', 'Wi-fi в комнатах', 'Фен', 'Телевизор', 'Прачечная', 'Сейф', 'Ресепшн 24 часа']","lgbt_friendly, city",69002,262,0.0,2.0831084,Санкт-Петербург - Центральный район,15528.0,293.0,1352.0,2138.0
1915621987,Отель Руссо Туристо на Авиамоторной,"улица Авиамоторная, 51А, корп. 2, Москва","Москва, Россия",55.74566,37.72156,3,9.4,0,42,6572,HOTEL,8,"['Телевизор', 'Кондиционер', 'Ресепшн 24 часа']",,69001,18,0.0,2.0475738,Москва - Центральный округ,31054.0,712.0,4081.0,
7712200,Танаис,ул. Некрасова 58,"Санкт-Петербург, Россия",59.93846,30.36713,3,9.1,274,15,3099,HOTEL,24,"['Телевизор', 'Wi-Fi в лобби', 'Ресепшн 24 часа', 'Прачечная', 'Фен', 'Сейф', 'Ресторан/кафе', 'Парковка', 'Можно с животными']","city, building",69000,110,0.0,2.0769982,Санкт-Петербург - Центральный район,15081.0,774.0,1073.0,2967.0
8922158,"Мини-отель ""Моне""",Морская Набережная 17/2,"Санкт-Петербург, Россия",59.94269,30.20884,3,8.7,105,24,6081,HOTEL,24,"['Парковка', 'Можно с животными', 'Телевизор', 'Прачечная', 'Фен', 'Ресепшн 24 часа', 'Ресторан/кафе', 'Кондиционер', 'Wi-Fi в лобби', 'Сейф']",,68999,94,0.0,1.8614634,Санкт-Петербург - Центральный район,16172.0,1572.0,,4505.0
1769457918,Отель Станция S13,"Улица Казначейская, 6/13","Санкт-Петербург, Россия",59.92646,30.31193,3,8.9,2186,35,2635,HOTEL,24,"['Можно с животными', 'Телевизор', 'Прачечная', 'Кондиционер', 'Wi-Fi в лобби', 'Ресепшн 24 часа', 'Ресторан/кафе']",shopping,68998,694,0.11,2.087969,Санкт-Петербург - Центральный район,13386.0,354.0,2273.0,2371.0
148969163,Гостиница Орбиталь,улица Генерала Хрулева 5,"Санкт-Петербург, Россия",59.99619,30.2959,3,8.5,0,25,5275,HOTEL,24,"['Ресторан/кафе', 'Парковка', 'Спортзал', 'Фен', 'Сейф', 'Телевизор', 'Прачечная', 'Кондиционер', 'Wi-Fi в лобби', 'Ресепшн 24 часа']",,68997,263,0.0,1.8706046,Санкт-Петербург - Центральный район,21150.0,694.0,,
49186343,Мини-Отель Дом Романовых,улица Полтавская 14,"Санкт-Петербург, Россия",59.92714,30.36967,3,8.9,1781,18,3907,HOTEL,24,"['Прачечная', 'Спортзал', 'Wi-Fi в лобби', 'Фен', 'Сейф', 'Ресепшн 24 часа', 'Парковка', 'Телевизор']","friendly, city",68996,369,2.08,2.0706406,Санкт-Петербург - Центральный район,13889.0,703.0,540.0,3730.0
1913025127,Smart Hotel NEO Московский,"Невский проспект, д.85 А, Санкт-Петербург","Санкт-Петербург, Россия",59.93059,30.36341,3,9.2,0,35,3391,HOTEL,24,"['Парковка', 'Можно с животными', 'Телевизор', 'Кондиционер', 'Ресепшн 24 часа']",,68995,256,0.0,2.0844142,Санкт-Петербург - Центральный район,14182.0,189.0,196.0,3219.0
5827835,Отель «Времена Года»,"Невский проспект, 74","Санкт-Петербург, Россия",59.93297,30.34722,3,8.7,782,19,2552,HOTEL,24,"['Кондиционер', 'Wi-Fi в лобби', 'Фен', 'Сейф', 'Ресепшн 24 часа', 'Парковка', 'Телевизор', 'Прачечная']",sightseeing,68993,166,0.18,2.0807886,Санкт-Петербург - Центральный район,14275.0,475.0,867.0,2366.0
