name,checkinTime,checkoutTime,amenityFeature,address_Locality,street_Address,latitude,longitude,Otello_starRating,Otello_ratingValue,Otello_ratingCount,Otello_bestRating,Otello_worstRating
Камелия-В,14:00:00,12:00:00,"['Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Завтрак', 'Кафе, ресторан', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Английский', 'Турецкий']",Владикавказ,"улица Калинина, 1",43.043387,44.657414,3,4.2,196,5,1
Steps,14:00:00,12:00:00,"['Wi-Fi', 'Кондиционер в номерах', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Круглосуточная стойка регистрации', 'Сейф', 'Хранение багажа', 'Английский']",Санкт-Петербург,"набережная канала Грибоедова, 6",59.937698,30.327769,3,4.6,144,5,1
Ситикомфорт,14:00:00,12:00:00,"['Телевизор', 'Холодильник', 'Чайник', 'Фен']",Москва,"Кривоколенный переулок, 14 ст2",55.76207,37.637358,3,4.9,142,5,1
Ностальжи,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Завтрак', 'Кафе, ресторан', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал']",Тюмень,"Льва Толстого, 11",57.159558,65.499389,3,4.6,87,5,1
Армения,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Мини-бар', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Сауна', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал', 'Английский']",Тула,"Советская улица, 47",54.192197,37.617978,4,4.3,1064,5,1
V hotel Tverskaya,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Мини-бар', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Конференц-зал', 'Пандус', 'Английский']",Москва,"Малый Палашёвский переулок, 5",55.76541,37.602064,4,4.9,677,5,1
Novotel Санкт-Петербург Центр,15:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Тренажёрный зал', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Чайник', 'Мини-бар', 'Сейф', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'SPA', 'Сауна', 'Детский уголок', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал', 'Пандус', 'Вызов персонала', 'Английский']",Санкт-Петербург,"Маяковского, 3а",59.933544,30.356048,4,4.6,597,5,1
Пеликан,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Пляж', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Фен', 'Круглосуточная стойка регистрации', 'Прачечная']",Сочи,"Курортный проспект, 91/6",43.561117,39.756489,3,4.5,166,5,1
Intermark Residence,14:00:00,11:00:00,"['Wi-Fi', 'Кондиционер в номерах', 'Можно с животными', 'Трансфер (платный)', 'Завтрак', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Звукоизоляция', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'Круглосуточная стойка регистрации', 'Сейф', 'Хранение багажа', 'Вызов персонала', 'Широкий лифт', 'Английский']",Москва,"улица Новый Арбат, 15",55.752252,37.59272,4,4.7,150,5,1
Ural Taur,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Бассейн', 'Тренажёрный зал', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Сауна', 'Бассейн с подогревом', 'Бассейн для взрослых', 'Крытый бассейн', 'Бассейн (можно с детьми)', 'Детский уголок', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал', 'Пандус']",Нефтекамск,"Юбилейный проспект, 18",56.088817,54.236984,4,4.0,124,5,1
Эндемик Глэмпинг,15:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Бассейн', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Мини-бар', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'SPA', 'Сауна', 'Бассейн с подогревом', 'Бассейн для взрослых', 'Открытый бассейн', 'Бассейн (можно с детьми)', 'Круглосуточная стойка регистрации', 'Сейф']",Сочи,"Горнолыжный комплекс Роза Хутор 1, 18Б",43.640852,40.329758,4,4.2,17,5,1
Южный,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Мини-бар', 'Сейф', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'Детский уголок', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал', 'Пандус', 'Английский']",Волгоград,"Рабоче-Крестьянская улица, 18",48.695714,44.496284,3,4.6,359,5,1
Ring Premier Hotel,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Бассейн', 'Можно с животными', 'Тренажёрный зал', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Мини-бар', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'SPA', 'Сауна', 'Бассейн для взрослых', 'Крытый бассейн', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Банкетный зал', 'Английский', 'Испанский']",Ярославль,"Свободы, 55",57.62521,39.870681,4,4.6,324,5,1
ИремельОтель,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Бассейн', 'Можно с животными', 'Тренажёрный зал', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Мини-бар', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Сауна', 'Бассейн с подогревом', 'Бассейн для взрослых', 'Крытый бассейн', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал', 'Английский', 'Немецкий']",Уфа,"Менделеева, 141/2",54.714093,55.996681,3,4.6,281,5,1
Wynwood,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Можно с животными', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Сейф', 'Звукоизоляция', 'Фен', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Пандус', 'Английский']",Санкт-Петербург,"набережная канала Грибоедова, 18-20",59.934183,30.327091,4,4.9,220,5,1
Valo Soul 4*,15:00:00,12:00:00,"['Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Халат', 'Утюг', 'Тапочки']",Санкт-Петербург,"улица Салова, 61",59.88488,30.368585,4,4.7,75,5,1
Cosmos Selection St. Petersburg Italyanskaya Hotel,15:00:00,12:00:00,"['Wi-Fi', 'Кондиционер в номерах', 'Трансфер (платный)', 'Завтрак', 'Телевизор', 'Чайник', 'Сейф', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Вызов персонала']",Санкт-Петербург,"Итальянская, 8",59.936442,30.334849,5,4.9,9,5,1
