id,name,address,location_id,latitude,longitude,stars,rating,reviews_count,min_price,distance_to_center,property_type,photos_count,amenities,badges,check_in,check_out,popularity,popularity2,trending_speed,pois_distances,weights,district_name,checkinTime,checkoutTime,amenityFeature,address_Locality,street_Address,latitude_y,longitude_y,Otello_starRating,Otello_ratingValue,Otello_ratingCount,Otello_bestRating,Otello_worstRating
333432,лабиринт,"Лиговский проспект 87, Центральный район, Санкт-Петербург, Россия,","Санкт-Петербург, Россия",59.924114,30.35615,0,7.3,26,0,3631,HOSTEL,22,"1, 13, 22",,,,61267,0,0.0,"airport: 13393, metro_station: 579, metro_station: 814, metro_station: 859, metro_station: 715, metro_station: 378, train_station: 3536, train_station: 637, train_station: 3705, beach: 3434",0.7406413,Санкт-Петербург - Центральный район,15:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Фен', 'Тапочки', 'Сауна', 'Круглосуточная стойка регистрации', 'Прачечная', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал']",Краснодар,"Шевченко, 146/2",45.02343,39.00988,3.0,4.3,59.0,5.0,1.0
1909222977,grace olympia hotel,Achishkhovskaya Street 30,"Сочи, Россия",43.68586,40.1992,3,0.0,0,0,40230,HOTEL,5,"0, 1, 3, 4, 5, 6, 8, 10, 11, 12, 14",,,,61266,1,0.0,"airport: 33570, ski_lift: 1170, beach: 1553",0.74027646,Неизвестный район,,,,,,,,,,,,
1912195842,i like city текстильщики,10 8-Ya Tekstil'shchikov Ulitsa 1 этаж,"Москва, Россия",55.70356,37.74224,0,6.9,0,0,9515,HOSTEL,22,"6, 12, 13, 14, 22",,,,61265,2,0.0,"airport: 30367, airport: 33621, airport: 35598, metro_station: 3278, metro_station: 1496, metro_station: 1642, metro_station: 1462, metro_station: 892, airport: 29210",0.7401283,Москва - Центральный округ,,,,,,,,,,,,
13393398,лен инн хостел,"Люблинская 17, корпус 3","Москва, Россия",55.70383,37.73425,0,6.8,119,0,9089,HOSTEL,24,"1, 5, 6, 10, 13, 22","friendly, transport",,,61263,32,0.0,"airport: 29912, airport: 33801, airport: 35290, metro_station: 3053, metro_station: 1990, metro_station: 1948, metro_station: 1261, metro_station: 613, airport: 29657",0.7400564,Москва - Центральный округ,,,,,,,,,,,,
1900790086,hotel812inn,"3-я Советская ул., 9, Санкт-Петербург","Санкт-Петербург, Россия",59.93204,30.36983,2,0.0,0,0,3582,HOTEL,24,"3, 4, 5, 12, 18",,,,61262,0,0.0,"airport: 14420, metro_station: 1241, metro_station: 1309, metro_station: 819, metro_station: 1216, metro_station: 519, train_station: 2764, train_station: 578, train_station: 4825, beach: 3422",0.7399316,Санкт-Петербург - Центральный район,,,,,,,,,,,,
708560232,виктория,"Загородная ул., д. 9","Сочи, Россия",43.62929,39.7003,2,7.9,0,0,5149,HOTEL,1,"1, 3, 4, 6, 18",,,,61261,4,0.0,"airport: 27917, beach: 906, sight: 4621, train_station: 4756, beach: 575, beach: 621, beach: 790, beach: 604",0.73986596,Сочи - Центральный район,13:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Фен', 'Халат', 'Утюг', 'Тапочки', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Английский']",Самара,"улица Тухачевского, 165",53.194594,50.152285,3.0,4.1,298.0,5.0,1.0
708560232,виктория,"Загородная ул., д. 9","Сочи, Россия",43.62929,39.7003,2,7.9,0,0,5149,HOTEL,1,"1, 3, 4, 6, 18",,,,61261,4,0.0,"airport: 27917, beach: 906, sight: 4621, train_station: 4756, beach: 575, beach: 621, beach: 790, beach: 604",0.73986596,Сочи - Центральный район,15:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Тренажёрный зал', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Сауна', 'Детский уголок', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Конференц-зал', 'Пандус', 'Вызов персонала', 'Английский']",Выборг,"набережная 40-летия ВЛКСМ, 1",60.714132,28.740231,4.0,4.5,988.0,5.0,1.0
708560232,виктория,"Загородная ул., д. 9","Сочи, Россия",43.62929,39.7003,2,7.9,0,0,5149,HOTEL,1,"1, 3, 4, 6, 18",,,,61261,4,0.0,"airport: 27917, beach: 906, sight: 4621, train_station: 4756, beach: 575, beach: 621, beach: 790, beach: 604",0.73986596,Сочи - Центральный район,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Завтрак', 'Кафе, ресторан', 'Сауна', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф']",Сатка,"улица Калинина, 6",55.049497,58.968142,2.0,5.0,6.0,5.0,1.0
708560232,виктория,"Загородная ул., д. 9","Сочи, Россия",43.62929,39.7003,2,7.9,0,0,5149,HOTEL,1,"1, 3, 4, 6, 18",,,,61261,4,0.0,"airport: 27917, beach: 906, sight: 4621, train_station: 4756, beach: 575, beach: 621, beach: 790, beach: 604",0.73986596,Сочи - Центральный район,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Тренажёрный зал', 'Завтрак', 'Кафе, ресторан', 'Телевизор', 'Холодильник', 'Чайник', 'Сейф', 'Фен', 'Халат', 'Тапочки', 'Прачечная']",Ачинск,"Южная Промзона, к1 ст18",56.236366,90.469299,3.0,4.8,121.0,5.0,1.0
708560232,виктория,"Загородная ул., д. 9","Сочи, Россия",43.62929,39.7003,2,7.9,0,0,5149,HOTEL,1,"1, 3, 4, 6, 18",,,,61261,4,0.0,"airport: 27917, beach: 906, sight: 4621, train_station: 4756, beach: 575, beach: 621, beach: 790, beach: 604",0.73986596,Сочи - Центральный район,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Круглосуточная стойка регистрации', 'Прачечная', 'Хранение багажа', 'Английский']",Москва,"деревня Мамыри, 3/9",55.602648,37.480547,2.0,4.1,56.0,5.0,1.0
708560232,виктория,"Загородная ул., д. 9","Сочи, Россия",43.62929,39.7003,2,7.9,0,0,5149,HOTEL,1,"1, 3, 4, 6, 18",,,,61261,4,0.0,"airport: 27917, beach: 906, sight: 4621, train_station: 4756, beach: 575, beach: 621, beach: 790, beach: 604",0.73986596,Сочи - Центральный район,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Трансфер (платный)', 'Завтрак', 'Телевизор', 'Холодильник', 'Чайник', 'Детский уголок', 'Круглосуточная стойка регистрации', 'Прачечная', 'Хранение багажа']",Анапа,"Горького, 77",44.901084,37.327511,3.0,4.6,35.0,5.0,1.0
708560232,виктория,"Загородная ул., д. 9","Сочи, Россия",43.62929,39.7003,2,7.9,0,0,5149,HOTEL,1,"1, 3, 4, 6, 18",,,,61261,4,0.0,"airport: 27917, beach: 906, sight: 4621, train_station: 4756, beach: 575, beach: 621, beach: 790, beach: 604",0.73986596,Сочи - Центральный район,14:00:00,12:00:00,"['Wi-Fi', 'Кондиционер в номерах', 'Круглосуточная стойка регистрации', 'Прачечная', 'Пандус']",Москва,"улица Рождественская, 21 к2",55.705143,37.916356,1.0,4.8,23.0,5.0,1.0
708560232,виктория,"Загородная ул., д. 9","Сочи, Россия",43.62929,39.7003,2,7.9,0,0,5149,HOTEL,1,"1, 3, 4, 6, 18",,,,61261,4,0.0,"airport: 27917, beach: 906, sight: 4621, train_station: 4756, beach: 575, beach: 621, beach: 790, beach: 604",0.73986596,Сочи - Центральный район,12:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Завтрак', 'Кафе, ресторан', 'Сауна', 'Бассейн (можно с детьми)', 'Круглосуточная стойка регистрации', 'Прачечная', 'Хранение багажа']",Грязи,"Коммунальная улица, 11/5",52.488446,39.982239,3.0,2.0,4.0,5.0,1.0
1537949035,отель калина красная,Dzhemetinskiy Proyezd 15,"Геленджик, Россия",44.94273,37.30254,2,9.2,0,0,6017,HOTEL,4,"4, 6, 10",,,,61260,2,0.0,"airport: 4879, 71669: 70202, train_station: 1484, beach: 4309, beach: 2876, beach: 4674, airport: 44401, beach: 4649, beach: 2979",0.73986596,Неизвестный район,,,,,,,,,,,,
1907340519,travel inn красные ворота,10 строение 1 Novaya Basmannaya Ulitsa 4 этаж,"Москва, Россия",55.76941,37.65578,0,7.4,0,0,3084,HOSTEL,24,"10, 12, 13, 22",,,,61259,38,0.0,"airport: 29350, airport: 42324, airport: 26498, metro_station: 436, metro_station: 1306, metro_station: 578, metro_station: 1186, metro_station: 1251, train_station: 752, train_station: 798, train_station: 752, train_station: 550, train_station: 1261, airport: 37763",0.7397885,Москва - Центральный округ,,,,,,,,,,,,
47340970,мини-отель «егорова 18»,"ул. Егорова, 18","Санкт-Петербург, Россия",59.93428,30.3351,2,8.3,0,0,2031,HOTEL,24,"1, 3, 4, 5, 12, 18",,,,61258,9,0.0,"airport: 14333, metro_station: 84, metro_station: 1051, metro_station: 465, metro_station: 917, metro_station: 1120, train_station: 2671, train_station: 1544, train_station: 3633, beach: 1830",0.7397314,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1912195810,хостел ideal home,2-Ya Roshchinskaya Ulitsa дом 4,"Москва, Россия",55.70967,37.61691,0,7.7,0,0,4717,HOSTEL,24,"3, 10, 12, 13, 14, 22",,,,61256,18,0.0,"airport: 23568, airport: 37316, airport: 31159, metro_station: 1934, metro_station: 1166, metro_station: 2181, metro_station: 1961, metro_station: 368, ski_lift: 3747, ski_lift: 3618, ski_lift: 3478, ski_lift: 4398, ski_lift: 3852, train_station: 4917, airport: 36474",0.7395888,Москва - Центральный округ,,,,,,,,,,,,
39977881,отель эпрон,"ул. Эпроновская, д.4, Сочи","Сочи, Россия",43.49122,39.887417,2,9.0,41,0,17079,HOTEL,6,"6, 18",,,,61255,0,0.0,"airport: 6401, beach: 896, beach: 742, beach: 397, beach: 570, beach: 1076",0.7395157,Сочи - Адлерский район,,,,,,,,,,,,
1908122051,хостел лагуна,"улица Авиамоторная, д.30, Москва","Москва, Россия",55.74491,37.72101,0,7.5,0,0,6547,HOSTEL,24,"1, 4, 5, 6, 12, 13, 18, 22",,,,61252,2,0.0,"airport: 31172, airport: 38407, airport: 31099, metro_station: 2540, metro_station: 2421, metro_station: 3075, metro_station: 775, metro_station: 2492, airport: 32861",0.7394745,Москва - Центральный округ,,,,,,,,,,,,
1817112241,michel inn,75 Kurortnyy prospekt str 1,"Сочи, Россия",43.57116,39.73627,0,8.2,0,0,2031,HOTEL,24,,,,,61251,6,0.0,"airport: 21397, ski_lift: 397, beach: 2785, beach: 4074, beach: 423, sight: 2670, train_station: 2371, beach: 460, beach: 1250",0.73941976,Сочи - Центральный район,,,,,,,,,,,,
1912080347,пансионат берег надежды,ул Калинина 1Б,"Геленджик, Россия",44.89063,37.29789,0,8.1,0,0,1747,HOTEL,24,,,,,61250,2,0.0,"airport: 1809, 71669: 67244, beach: 1943, beach: 697, beach: 1319, airport: 41737, beach: 71, beach: 1319",0.73941976,Неизвестный район,,,,,,,,,,,,
34137647,загородный клуб касабланка,"Приморское шоссе 471, Санкт-Петербург","Санкт-Петербург, Россия",60.16877,29.82422,3,8.7,0,0,36693,HOTEL,24,"0, 1, 3, 4, 5, 6, 10, 12, 14, 18",,,,61249,11,0.0,"airport: 48490, beach: 2133",0.7393025,Неизвестный район,,,,,,,,,,,,
1912194750,счастливы в жизни на московском happy in life on moscow highway,16 корп 5 Среднерогатская улица 875,"Санкт-Петербург, Россия",59.8245,30.34545,0,9.5,0,0,14074,APARTHOTEL,24,,,,,61247,0,0.0,"airport: 2916, metro_station: 3022, metro_station: 984, metro_station: 2016, metro_station: 2127, metro_station: 1767",0.7391295,Санкт-Петербург - Московский район,,,,,,,,,,,,
1898505713,apart-hotel white house,"ул. Рочдельская, д. 14/20, корп. 1","Москва, Россия",55.757427,37.56864,0,0.0,0,0,3126,APARTHOTEL,24,"1, 3, 4, 10, 11, 12, 13, 16, 18",,,,61244,15,0.0,"airport: 24389, airport: 43425, airport: 25091, metro_station: 876, metro_station: 885, metro_station: 619, metro_station: 1445, metro_station: 1572, train_station: 4275, train_station: 2180, train_station: 1642, airport: 41616",0.7389816,Москва - Центральный округ,,,,,,,,,,,,
47299194,элефтерия,"Александрийский проезд, д.10","Геленджик, Россия",44.98557,37.25742,3,0.0,0,0,11710,HOTEL,24,"0, 5, 6, 10, 12",,,,61243,0,0.0,"airport: 10596, 71669: 75903, airport: 50055, beach: 2880",0.7389746,Неизвестный район,,,,,,,,,,,,
1273741887,золотые пески витязево,"353450, Краснодарский край, Анапский р-н, Витязево, переулок ЛОК Витязь, д. 6, Витязево","Геленджик, Россия",44.9883,37.2543,3,8.8,0,0,12090,HOTEL,7,"0, 4, 5, 6, 9, 12, 18",,,,61242,4,0.0,"airport: 10977, 71669: 76282, airport: 50434, beach: 3268",0.7389746,Неизвестный район,,,,,,,,,,,,
7068053,пансионат vityazevo family,"ул. Светлая, 23, Анапа","Геленджик, Россия",44.98442,37.25849,3,7.7,0,74,11559,HOTEL,6,"0, 1, 3, 4, 5, 6, 8, 9, 12, 18, 20",,,,61239,33,0.0,"airport: 10444, 71669: 75758, airport: 49912, beach: 2727",0.7387923,Неизвестный район,,,,,,,,,,,,
1225011354,art house,"1 Sovetskaya 12, apt.38, Tsentralny, 191036 Saint Petersburg, Russia, Санкт-Петербург","Санкт-Петербург, Россия",59.93129,30.36513,0,0.0,0,0,3418,HOTEL,24,"4, 9, 10, 12, 13",,,,61236,2,0.0,"airport: 14279, metro_station: 1036, metro_station: 554, metro_station: 255, metro_station: 1109, metro_station: 1297, train_station: 2785, train_station: 319, train_station: 4563, beach: 3250",0.73876035,Санкт-Петербург - Центральный район,,,,,,,,,,,,
47412927,отель эдельвейс,"улица Кольцевая, д.10, Анапа","Геленджик, Россия",44.924335,37.32255,0,8.7,0,0,3818,HOTEL,24,"1, 4, 5, 6, 8, 12, 18",,,,61214,36,0.0,"airport: 2745, 71669: 67725, train_station: 2993, beach: 2127, beach: 711, beach: 3442, beach: 2550, airport: 41954, beach: 2517",0.7386948,Неизвестный район,,,,,,,,,,,,
25671102,отель «сергий»,"ул.Ленина, 27, Сочи","Сочи, Россия",43.45613,39.95002,3,0.0,0,0,23471,HOTEL,15,"1, 4, 5, 6, 10, 12, 18",,,,61213,0,0.0,"airport: 1084, 294148: 4229, beach: 3996, beach: 4951",0.7386275,Сочи - Адлерский район,,,,,,,,,,,,
